Id,Response
33892,5
33902,8
33908,4
33917,4
33928,3
33939,1
33943,5
33944,5
33953,8
33954,4
33956,8
33958,5
33960,6
33963,3
33965,6
33966,4
33967,8
33969,2
33973,7
33984,7
33986,8
33987,8
33993,8
34003,7
34008,4
34012,7
34014,4
34019,3
34026,8
34038,5
34047,8
34050,3
34051,2
34058,3
34059,7
34061,8
34063,8
34064,7
34066,3
34077,5
34080,8
34081,5
34082,4
34088,4
34091,5
34093,7
34095,3
34096,5
34100,3
34102,8
34103,8
34108,5
34109,6
34121,5
34122,6
34124,5
34127,8
34130,6
34132,6
34136,8
34160,8
34163,7
34166,8
34174,6
34175,7
34183,4
34186,8
34191,5
34193,8
34194,1
34199,5
34203,8
34205,1
34207,5
34209,8
34210,5
34212,7
34214,6
34220,6
34222,8
34223,4
34231,5
34235,5
34238,8
34241,8
34243,7
34255,8
34256,3
34258,5
34262,7
34265,8
34268,8
34273,4
34279,6
34282,8
34286,4
34301,3
34303,8
34312,3
34315,8
34316,3
34317,8
34322,7
34325,4
34329,7
34330,3
34333,6
34337,8
34340,8
34341,8
34343,5
34353,8
34355,1
34357,8
34362,4
34365,4
34379,8
34382,8
34384,5
34385,7
34390,8
34404,8
34407,1
34408,8
34409,8
34415,6
34416,3
34418,8
34420,6
34422,6
34423,8
34427,1
34436,7
34439,4
34443,8
34448,5
34449,4
34450,8
34453,4
34470,4
34473,5
34475,7
34476,1
34483,8
34485,8
34494,5
34503,7
34505,5
34507,6
34512,4
34513,8
34514,7
34516,5
34517,5
34524,4
34526,4
34533,1
34535,8
34538,3
34543,8
34545,7
34548,7
34549,3
34558,5
34561,8
34573,8
34578,4
34582,3
34583,8
34584,3
34594,1
34600,6
34612,3
34613,6
34616,4
34619,4
34621,1
34627,8
34633,1
34634,8
34642,7
34644,8
34658,8
34668,5
34671,1
34675,2
34676,4
34686,8
34687,8
34692,3
34693,7
34711,8
34712,4
34722,3
34729,1
34731,5
34733,8
34735,8
34737,4
34738,7
34742,6
34746,1
34747,7
34750,7
34753,8
34755,6
34756,3
34759,8
34761,6
34773,7
34774,5
34783,4
34785,4
34793,5
34794,8
34796,8
34797,8
34806,8
34814,7
34817,8
34826,8
34828,8
34829,7
34832,6
34833,8
34836,5
34837,6
34838,5
34845,8
34846,3
34847,7
34859,1
34862,7
34865,8
34868,8
34878,1
34881,8
34885,6
34888,8
34892,8
34903,1
34904,2
34905,8
34907,8
34909,6
34912,8
34916,1
34923,5
34928,7
34931,6
34934,3
34935,8
34941,2
34944,8
34949,8
34953,3
34959,7
34962,8
34965,7
34975,1
34976,5
34978,5
34984,8
34986,6
34988,2
34990,7
34992,4
34993,2
34994,5
34997,6
34998,8
35000,5
35001,5
35003,4
35005,8
35010,8
35011,8
35014,8
35017,4
35025,8
35031,3
35034,4
35036,3
35038,8
35039,2
35040,6
35043,7
35045,8
35048,8
35054,5
35056,8
35058,8
35065,5
35066,6
35067,6
35069,4
35072,1
35074,3
35085,7
35086,4
35087,5
35089,6
35090,8
35095,3
35097,4
35101,8
35102,5
35103,8
35105,8
35106,8
35111,8
35118,4
35121,6
35135,8
35141,6
35142,8
35150,4
35152,8
35156,3
35160,5
35162,5
35163,8
35166,8
35169,5
35170,7
35171,5
35172,8
35175,8
35176,8
35182,8
35183,4
35187,5
35191,6
35195,5
35200,6
35201,3
35202,1
35205,7
35208,2
35210,1
35218,8
35227,5
35235,6
35236,8
35241,8
35251,5
35257,8
35260,5
35264,8
35271,7
35272,8
35277,8
35278,6
35279,6
35282,3
35289,7
35290,8
35292,7
35293,2
35294,8
35299,4
35311,4
35313,8
35321,6
35324,8
35325,4
35327,1
35329,7
35330,8
35337,1
35338,6
35342,2
35347,3
35349,6
35350,5
35353,8
35359,8
35361,5
35366,8
35367,2
35370,2
35375,8
35376,6
35385,8
35395,4
35397,7
35398,5
35401,8
35408,5
35413,6
35415,8
35417,4
35419,6
35427,5
35428,8
35437,3
35443,5
35444,3
35446,5
35448,8
35449,8
35450,8
35457,8
35462,8
35464,8
35467,8
35469,1
35473,3
35476,8
35480,3
35483,8
35484,7
35489,8
35492,8
35493,8
35494,3
35503,1
35506,7
35507,4
35518,6
35519,8
35523,3
35534,8
35542,5
35544,6
35554,6
35555,5
35556,1
35558,8
35560,1
35565,8
35566,6
35567,1
35569,5
35577,2
35582,4
35583,6
35586,2
35599,5
35608,4
35613,5
35623,8
35627,1
35630,8
35635,5
35638,6
35647,4
35649,6
35654,3
35657,6
35661,1
35662,4
35666,1
35676,8
35682,6
35692,6
35696,8
35697,2
35701,8
35718,7
35722,3
35724,3
35730,3
35738,6
35741,7
35744,5
35746,5
35749,5
35751,2
35757,1
35758,8
35762,5
35763,8
35764,8
35770,7
35778,6
35780,3
35787,5
35790,4
35796,7
35798,4
35800,8
35803,7
35809,4
35814,1
35817,5
35820,2
35826,7
35827,4
35833,8
35836,2
35841,6
35843,5
35844,8
35853,6
35854,5
35856,8
35857,8
35862,5
35869,2
35873,6
35875,7
35877,3
35880,6
35885,4
35888,7
35889,8
35890,5
35898,1
35903,1
35905,6
35911,8
35917,5
35923,5
35929,8
35936,8
35937,8
35939,5
35941,6
35942,8
35947,5
35949,6
35950,4
35952,8
35961,3
35968,8
35975,5
35988,7
35995,8
35996,8
36000,6
36004,8
36005,5
36028,3
36029,8
36030,8
36035,8
36040,5
36046,5
36048,5
36049,1
36051,6
36056,2
36065,7
36066,8
36068,8
36071,6
36080,6
36082,8
36084,4
36088,3
36089,8
36093,8
36094,1
36097,5
36102,1
36105,1
36108,1
36109,8
36119,5
36121,3
36124,1
36127,8
36133,8
36135,5
36141,7
36142,6
36147,1
36156,6
36158,8
36161,2
36162,6
36166,7
36170,1
36171,7
36172,1
36174,5
36182,8
36190,4
36191,3
36192,6
36199,8
36207,5
36211,8
36214,8
36222,4
36223,2
36225,8
36227,5
36235,8
36237,8
36238,7
36240,7
36242,8
36255,8
36256,5
36257,8
36260,6
36264,8
36265,6
36269,3
36272,5
36273,7
36277,3
36278,5
36283,3
36284,8
36287,4
36288,7
36292,8
36294,6
36297,8
36299,4
36300,4
36305,4
36306,3
36310,8
36312,8
36313,5
36319,5
36323,4
36330,8
36332,7
36333,5
36336,4
36340,5
36342,8
36343,8
36344,7
36350,5
36353,8
36356,7
36360,3
36366,8
36373,8
36376,8
36391,2
36397,3
36401,8
36418,1
36420,8
36424,2
36433,5
36434,7
36438,5
36439,6
36441,5
36445,7
36447,3
36449,3
36451,5
36459,3
36466,8
36468,5
36485,2
36498,8
36499,5
36506,4
36507,7
36508,8
36516,5
36517,7
36525,8
36527,1
36530,6
36531,8
36532,8
36557,4
36560,1
36570,8
36573,5
36574,8
36578,8
36582,5
36584,8
36585,8
36588,5
36589,5
36604,6
36623,7
36626,1
36634,3
36635,3
36644,7
36647,8
36657,8
36659,8
36660,5
36666,3
36668,5
36673,6
36674,8
36675,4
36681,8
36685,8
36690,8
36697,8
36706,7
36708,8
36720,8
36721,7
36727,3
36729,3
36730,6
36731,6
36735,7
36736,7
36740,5
36745,6
36747,6
36748,7
36753,5
36757,6
36758,8
36763,5
36764,8
36766,8
36771,8
36773,7
36788,1
36791,4
36799,8
36802,6
36805,8
36806,8
36809,4
36811,8
36815,7
36817,8
36822,8
36826,8
36829,3
36840,4
36841,8
36850,8
36851,7
36864,7
36865,8
36867,8
36869,7
36872,6
36889,5
36893,5
36896,8
36897,1
36900,8
36918,2
36921,8
36923,5
36925,1
36926,8
36927,6
36928,7
36929,6
36932,3
36933,8
36936,7
36937,5
36945,8
36948,4
36949,6
36952,4
36953,8
36956,4
36960,5
36974,7
36976,7
36977,8
36978,8
36979,8
36984,8
36986,6
36992,1
36993,6
37011,5
37014,8
37015,8
37016,8
37020,5
37021,5
37025,8
37034,8
37035,8
37045,7
37046,3
37047,5
37050,8
37055,8
37056,6
37061,7
37062,5
37077,3
37078,1
37079,8
37083,7
37091,8
37104,3
37109,7
37112,6
37114,8
37115,4
37117,8
37119,5
37120,1
37124,8
37126,3
37127,7
37129,8
37133,5
37134,8
37135,8
37136,7
37137,8
37149,2
37154,8
37165,7
37170,5
37174,6
37188,3
37194,3
37199,1
37202,3
37206,7
37215,8
37229,7
37230,4
37239,8
37242,8
37251,4
37258,3
37265,4
37267,8
37268,8
37271,5
37277,8
37282,1
37287,1
37288,7
37298,8
37304,1
37312,6
37314,2
37316,3
37318,7
37320,7
37321,4
37324,3
37325,7
37327,3
37334,8
37343,5
37347,8
37359,7
37363,8
37367,7
37368,5
37371,2
37373,8
37378,8
37386,8
37389,2
37392,8
37393,1
37397,5
37399,4
37401,3
37414,5
37417,5
37422,2
37423,8
37429,5
37430,8
37433,8
37437,7
37453,8
37454,8
37459,3
37462,7
37468,5
37469,4
37472,8
37473,4
37474,5
37477,5
37480,5
37481,6
37485,8
37488,8
37491,6
37494,8
37497,5
37501,2
37514,6
37519,8
37521,5
37528,8
37538,4
37543,6
37545,5
37551,5
37553,1
37557,3
37563,8
37566,3
37567,7
37568,6
37576,1
37577,8
37578,7
37580,8
37596,2
37597,5
37598,8
37602,8
37603,5
37606,1
37614,3
37619,8
37625,7
37626,1
37631,3
37634,3
37640,4
37643,6
37644,5
37646,8
37648,4
37653,6
37654,5
37662,3
37663,3
37665,8
37668,4
37670,3
37673,4
37674,8
37675,7
37681,8
37685,5
37687,8
37696,8
37704,3
37713,8
37714,7
37720,5
37723,1
37724,5
37733,8
37738,6
37746,8
37754,5
37755,8
37757,6
37768,4
37770,8
37782,6
37791,4
37802,8
37805,8
37810,8
37812,3
37819,8
37821,2
37823,8
37826,8
37830,7
37836,8
37843,5
37846,6
37847,8
37850,8
37855,3
37856,7
37861,8
37865,7
37866,8
37867,8
37869,3
37874,2
37877,6
37885,4
37886,6
37887,8
37892,6
37895,4
37896,8
37897,1
37899,4
37901,6
37903,8
37909,7
37912,7
37913,1
37920,5
37931,5
37936,8
37941,6
37944,8
37945,8
37949,8
37951,3
37952,1
37962,1
37964,3
37967,4
37970,6
37975,8
37976,8
37988,8
37990,8
37991,8
37993,5
37994,2
37995,8
37996,1
37999,5
38008,7
38011,7
38015,3
38016,7
38018,5
38021,3
38028,8
38029,4
38036,6
38037,3
38041,5
38046,5
38051,8
38054,8
38057,6
38060,7
38062,8
38067,8
38068,5
38073,7
38074,8
38076,5
38077,8
38079,5
38081,8
38083,5
38086,5
38089,7
38092,5
38097,8
38100,8
38103,4
38114,8
38117,5
38119,8
38121,3
38124,5
38129,7
38130,5
38132,8
38137,7
38141,8
38153,7
38154,8
38161,8
38163,5
38168,8
38177,8
38182,6
38183,4
38196,8
38201,2
38214,5
38215,6
38222,8
38236,4
38237,3
38238,8
38251,2
38252,5
38253,4
38255,3
38264,8
38266,8
38267,6
38269,7
38271,6
38272,6
38275,6
38277,5
38282,3
38283,1
38284,6
38288,7
38289,8
38300,8
38302,6
38304,8
38306,3
38307,8
38317,6
38319,3
38328,8
38342,6
38348,8
38354,3
38355,7
38356,5
38358,3
38368,3
38369,4
38396,8
38397,6
38399,8
38403,6
38407,8
38409,1
38412,8
38428,5
38429,6
38433,6
38434,7
38438,3
38465,8
38466,8
38470,6
38471,4
38474,3
38475,3
38484,6
38490,7
38499,6
38503,3
38505,8
38514,8
38516,5
38518,3
38522,3
38523,3
38526,8
38528,8
38530,5
38533,8
38537,8
38538,7
38544,7
38546,4
38555,7
38558,5
38560,3
38566,1
38573,8
38574,3
38576,7
38577,8
38583,7
38586,4
38593,8
38598,4
38601,7
38625,4
38626,8
38637,8
38642,8
38646,6
38649,7
38652,8
38653,7
38654,2
38656,6
38666,4
38667,5
38675,7
38678,8
38681,8
38703,8
38712,4
38715,7
38717,8
38732,8
38733,7
38735,6
38741,3
38746,5
38750,8
38767,3
38773,8
38775,6
38778,7
38779,5
38781,4
38784,8
38792,6
38801,8
38802,5
38811,6
38816,1
38818,3
38820,5
38822,3
38826,7
38838,8
38839,6
38844,2
38845,4
38848,2
38850,8
38851,6
38853,6
38867,7
38871,3
38878,8
38881,6
38883,3
38887,8
38893,8
38895,8
38901,8
38904,4
38917,6
38918,7
38919,4
38922,2
38927,6
38929,7
38942,6
38945,8
38946,8
38951,7
38958,3
38968,4
38971,7
38976,8
38978,8
38987,6
38988,3
38990,3
38991,7
38997,6
38998,6
39002,6
39015,7
39030,3
39031,2
39040,8
39042,8
39047,8
39049,4
39053,5
39060,8
39061,6
39066,6
39071,5
39073,8
39075,6
39076,7
39079,8
39082,5
39084,8
39086,8
39087,2
39090,3
39091,3
39096,8
39099,7
39102,8
39106,4
39108,6
39111,8
39114,5
39115,7
39117,8
39119,5
39123,1
39131,7
39146,4
39148,8
39149,1
39157,7
39160,5
39161,1
39163,8
39164,4
39177,5
39181,6
39186,3
39202,7
39205,8
39207,4
39208,7
39213,5
39217,8
39220,8
39228,3
39229,4
39233,3
39240,5
39244,4
39246,8
39249,8
39255,6
39256,7
39269,5
39274,8
39277,1
39288,5
39289,7
39290,6
39291,4
39293,6
39299,8
39307,6
39308,3
39316,8
39318,8
39319,5
39327,1
39337,3
39339,8
39342,6
39345,8
39353,7
39371,4
39373,4
39375,6
39382,5
39384,3
39387,8
39392,4
39395,1
39396,3
39402,6
39403,1
39406,6
39414,6
39418,3
39426,7
39428,3
39429,5
39432,4
39436,3
39439,8
39449,8
39452,6
39458,3
39460,3
39464,8
39466,5
39467,2
39470,3
39475,7
39476,8
39477,1
39481,7
39486,5
39489,8
39494,8
39496,5
39504,1
39506,3
39507,7
39508,7
39509,8
39514,5
39529,4
39532,8
39536,3
39539,4
39542,5
39545,8
39547,7
39548,5
39552,7
39555,8
39556,8
39557,6
39559,8
39586,2
39589,4
39595,4
39596,7
39597,3
39599,8
39605,1
39612,6
39615,8
39624,4
39626,5
39627,5
39633,7
39638,7
39643,6
39657,6
39659,8
39664,4
39665,8
39669,8
39691,3
39693,5
39698,8
39700,8
39709,7
39712,7
39713,1
39726,1
39730,8
39732,8
39740,8
39742,7
39755,5
39756,6
39759,3
39761,3
39763,6
39764,8
39769,6
39784,3
39786,4
39789,1
39790,1
39796,7
39797,5
39799,8
39802,3
39818,8
39825,8
39826,6
39830,4
39832,6
39833,7
39852,8
39853,7
39860,3
39865,7
39866,5
39867,8
39874,5
39882,8
39889,4
39893,8
39895,3
39898,8
39901,5
39907,8
39908,3
39910,3
39911,1
39924,6
39928,4
39929,7
39937,6
39939,1
39944,4
39948,8
39951,5
39958,5
39959,1
39967,8
39972,8
39975,6
39978,8
40004,7
40016,7
40026,5
40028,8
40036,5
40040,5
40041,7
40042,6
40043,6
40050,4
40052,7
40053,3
40061,8
40063,8
40078,2
40084,8
40085,5
40087,5
40090,6
40091,5
40093,1
40098,1
40099,6
40102,5
40104,7
40109,4
40113,5
40118,7
40122,4
40124,8
40125,3
40127,5
40129,7
40130,4
40131,8
40136,6
40146,6
40150,8
40151,3
40160,8
40162,7
40163,3
40171,8
40173,5
40181,1
40182,3
40184,8
40195,1
40197,5
40198,8
40209,6
40211,5
40212,8
40213,8
40224,7
40228,5
40237,8
40244,8
40250,5
40252,7
40257,8
40258,2
40262,8
40268,2
40273,3
40282,8
40285,3
40286,8
40298,8
40299,8
40311,7
40313,8
40314,8
40316,8
40317,5
40320,4
40327,8
40345,8
40346,4
40348,3
40357,8
40364,8
40367,3
40368,3
40376,5
40377,6
40378,5
40386,8
40388,8
40393,4
40405,1
40406,6
40413,8
40414,7
40415,8
40418,8
40423,1
40427,8
40428,4
40429,3
40432,4
40434,4
40435,4
40442,3
40447,5
40457,6
40458,7
40470,5
40471,5
40472,8
40477,6
40479,6
40483,6
40484,8
40486,5
40488,8
40492,5
40496,5
40498,4
40499,7
40504,2
40513,8
40514,3
40520,5
40523,7
40527,3
40537,6
40538,2
40540,1
40541,3
40548,8
40562,8
40563,8
40569,6
40570,5
40573,4
40574,3
40576,1
40577,7
40579,8
40589,6
40593,8
40599,7
40601,8
40610,5
40616,7
40624,4
40626,8
40630,3
40633,8
40644,3
40658,7
40663,8
40666,5
40673,2
40677,8
40680,8
40684,5
40690,7
40693,8
40702,5
40703,6
40704,5
40707,1
40709,5
40713,5
40723,4
40735,7
40742,8
40745,8
40749,8
40755,3
40762,7
40771,8
40773,8
40779,6
40783,5
40789,6
40791,5
40793,7
40795,8
40801,4
40815,1
40817,8
40822,5
40823,8
40825,6
40828,5
40833,8
40834,7
40847,8
40848,7
40854,8
40858,8
40859,8
40861,1
40864,8
40865,3
40866,6
40867,8
40871,8
40873,2
40881,4
40887,8
40898,6
40902,3
40905,8
40907,5
40908,5
40915,3
40923,3
40928,8
40929,4
40942,8
40947,6
40952,7
40958,5
40959,7
40960,4
40971,6
40979,8
40988,6
40989,8
40991,2
40993,5
41003,3
41006,5
41007,6
41008,6
41009,7
41015,6
41022,3
41023,7
41025,8
41026,6
41029,8
41030,6
41032,8
41036,6
41037,3
41038,8
41046,4
41053,8
41067,1
41069,7
41084,5
41089,3
41091,5
41095,4
41100,6
41102,7
41104,1
41109,2
41113,5
41119,4
41120,3
41126,7
41129,7
41141,3
41142,4
41147,5
41151,7
41155,2
41162,7
41169,7
41170,8
41175,8
41187,6
41190,8
41202,8
41207,8
41208,6
41214,5
41216,7
41218,6
41225,7
41226,8
41233,8
41240,6
41241,8
41242,4
41249,3
41251,7
41253,6
41254,8
41256,2
41259,8
41260,8
41261,5
41265,8
41274,7
41284,8
41296,6
41298,8
41300,8
41302,8
41311,5
41313,8
41314,5
41318,7
41320,8
41333,7
41353,8
41357,3
41360,7
41365,4
41370,7
41372,3
41375,7
41378,2
41379,6
41381,8
41382,5
41385,3
41392,4
41396,6
41406,8
41410,8
41419,6
41420,4
41421,4
41426,1
41429,5
41430,8
41444,5
41450,6
41451,4
41452,7
41454,5
41459,8
41463,8
41464,8
41465,5
41466,8
41467,1
41474,7
41478,8
41485,6
41488,5
41491,3
41503,8
41512,5
41516,5
41521,2
41525,6
41527,7
41531,8
41534,6
41535,3
41538,6
41542,1
41547,6
41548,6
41552,8
41560,4
41561,2
41567,8
41569,8
41578,8
41584,6
41587,7
41590,5
41592,5
41603,4
41608,8
41610,8
41617,7
41621,6
41622,3
41623,8
41626,8
41627,5
41630,8
41631,7
41632,8
41635,5
41647,3
41649,6
41651,8
41652,8
41653,6
41663,4
41670,7
41672,8
41673,8
41676,8
41677,5
41681,5
41685,6
41692,5
41695,6
41699,5
41702,8
41707,6
41708,8
41710,8
41713,8
41716,8
41718,2
41731,2
41735,3
41744,8
41746,8
41753,3
41754,8
41758,8
41759,6
41780,8
41785,3
41787,8
41803,6
41810,6
41812,7
41817,8
41824,8
41829,8
41844,7
41854,4
41855,1
41856,7
41860,8
41868,6
41870,8
41882,6
41885,8
41900,7
41901,2
41906,8
41909,4
41915,3
41923,7
41931,8
41935,7
41939,1
41942,8
41948,8
41950,7
41962,5
41969,7
41974,3
41977,7
41978,1
41980,5
41983,3
41988,4
41992,8
41994,4
41998,3
42003,3
42006,7
42008,5
42009,5
42015,8
42019,8
42020,2
42031,4
42035,4
42036,8
42042,3
42045,5
42049,7
42051,7
42052,8
42054,5
42057,3
42058,4
42059,5
42061,7
42067,1
42070,8
42071,4
42072,4
42076,4
42079,5
42080,8
42084,8
42085,6
42088,8
42089,1
42093,8
42096,5
42102,6
42119,5
42120,8
42121,5
42125,3
42135,7
42138,2
42143,3
42151,8
42156,8
42157,1
42164,5
42166,7
42168,4
42170,8
42175,4
42176,4
42178,8
42187,5
42200,5
42201,3
42204,8
42205,5
42206,8
42210,8
42212,3
42215,8
42219,7
42227,8
42229,7
42231,2
42238,8
42248,5
42250,8
42251,7
42252,2
42256,6
42257,6
42261,8
42278,2
42286,8
42292,8
42297,8
42299,3
42302,8
42307,3
42320,8
42322,3
42324,4
42326,4
42328,5
42329,1
42330,7
42331,1
42333,8
42334,7
42336,6
42340,4
42341,7
42345,1
42347,1
42349,8
42350,4
42354,8
42364,4
42366,4
42372,5
42392,3
42395,1
42400,6
42403,7
42417,7
42422,5
42429,8
42431,4
42432,4
42433,1
42437,8
42440,4
42443,7
42445,8
42447,7
42466,4
42471,3
42476,4
42488,6
42494,5
42502,8
42510,8
42513,8
42514,7
42516,5
42517,8
42521,8
42526,5
42530,5
42539,4
42541,4
42548,7
42549,8
42551,1
42552,4
42577,2
42580,8
42582,8
42589,8
42590,6
42591,5
42596,5
42597,8
42598,8
42600,8
42602,4
42612,1
42615,5
42618,1
42619,8
42620,3
42624,4
42629,5
42630,8
42637,8
42638,2
42642,6
42648,6
42650,3
42655,8
42670,8
42676,3
42679,6
42680,8
42681,8
42686,2
42688,6
42697,6
42700,5
42712,3
42726,4
42729,7
42731,8
42732,7
42735,7
42736,5
42742,7
42744,3
42746,8
42751,8
42756,7
42776,5
42785,4
42786,8
42794,8
42802,6
42806,5
42829,6
42831,5
42833,7
42834,3
42835,5
42837,5
42845,8
42847,4
42848,7
42849,3
42861,3
42864,8
42867,6
42869,6
42877,8
42881,5
42883,7
42886,8
42887,8
42890,3
42892,7
42898,8
42906,8
42908,5
42910,3
42913,3
42915,8
42918,6
42920,8
42921,8
42925,3
42930,4
42936,5
42937,7
42938,6
42940,8
42941,5
42942,5
42946,2
42950,2
42955,8
42957,8
42959,2
42960,2
42962,2
42963,5
42964,1
42965,8
42993,5
43002,8
43003,6
43006,8
43010,8
43012,8
43014,8
43016,1
43023,8
43030,5
43031,6
43032,5
43033,4
43034,8
43035,4
43042,6
43046,4
43048,8
43050,2
43052,5
43059,5
43061,6
43063,5
43066,7
43070,7
43078,4
43080,7
43084,3
43085,8
43087,8
43091,8
43102,3
43103,2
43105,2
43114,6
43117,1
43118,8
43121,7
43125,5
43132,1
43136,5
43138,6
43142,5
43148,3
43155,4
43167,8
43173,8
43186,8
43188,7
43190,4
43191,1
43194,4
43195,8
43196,7
43198,8
43203,8
43207,8
43218,8
43222,8
43226,8
43229,5
43238,5
43248,8
43252,3
43254,6
43257,3
43262,8
43263,8
43271,8
43273,8
43281,8
43285,7
43286,5
43288,8
43298,8
43301,6
43303,3
43306,5
43308,8
43309,7
43312,1
43314,8
43316,7
43320,8
43322,7
43323,7
43332,5
43334,6
43342,8
43343,5
43344,4
43350,3
43352,1
43353,4
43360,5
43361,8
43380,8
43391,7
43398,4
43399,6
43403,5
43407,1
43408,5
43413,5
43424,6
43425,5
43428,7
43429,8
43431,5
43432,8
43437,6
43444,6
43445,8
43446,8
43447,1
43452,8
43459,8
43465,8
43466,7
43470,8
43473,3
43475,7
43476,8
43477,2
43484,1
43488,7
43493,8
43497,5
43498,8
43500,8
43502,7
43504,3
43509,5
43510,8
43515,4
43517,2
43519,1
43520,8
43524,5
43532,1
43534,8
43535,6
43539,7
43540,8
43542,4
43546,8
43552,7
43554,8
43558,7
43570,5
43571,7
43577,5
43579,4
43580,7
43584,8
43595,8
43596,8
43599,4
43600,3
43602,8
43603,8
43605,8
43611,8
43612,5
43613,3
43619,3
43624,4
43626,7
43627,8
43629,7
43633,8
43635,8
43636,8
43641,8
43646,1
43655,8
43656,8
43663,8
43665,4
43668,7
43674,1
43677,7
43680,8
43685,1
43689,6
43692,5
43693,5
43694,3
43701,8
43705,8
43706,7
43710,4
43712,1
43720,8
43723,5
43724,8
43725,5
43736,1
43737,8
43738,8
43741,2
43744,7
43745,7
43751,1
43754,1
43756,8
43760,5
43762,8
43763,8
43765,8
43770,6
43774,8
43777,3
43786,8
43788,8
43790,5
43791,7
43794,7
43807,5
43808,8
43811,8
43813,8
43822,2
43825,8
43826,7
43830,3
43837,6
43839,5
43842,8
43844,3
43845,8
43852,6
43855,8
43866,6
43867,5
43873,8
43874,5
43879,4
43880,7
43890,7
43892,3
43894,1
43897,8
43904,5
43906,8
43908,3
43925,2
43929,3
43936,2
43943,6
43946,5
43948,8
43949,8
43953,8
43955,6
43956,8
43962,8
43963,5
43967,7
43970,7
43971,3
43972,7
43979,2
43981,7
43986,6
43988,1
43989,3
43993,7
43994,8
43996,5
43998,7
43999,8
44002,6
44003,6
44006,8
44007,4
44012,5
44013,8
44014,8
44031,8
44034,8
44038,1
44040,8
44041,8
44044,4
44047,6
44050,1
44056,8
44067,7
44071,6
44075,6
44081,6
44085,5
44087,5
44102,3
44103,7
44106,8
44109,8
44114,6
44119,4
44120,8
44126,8
44132,5
44133,7
44136,3
44137,6
44138,7
44140,1
44145,4
44146,4
44150,6
44159,7
44165,7
44166,8
44168,8
44178,3
44180,4
44183,6
44184,3
44188,8
44200,5
44211,7
44212,5
44213,5
44216,8
44217,5
44221,5
44226,5
44227,8
44230,8
44231,4
44236,1
44241,1
44243,3
44245,8
44252,4
44254,1
44255,8
44256,4
44264,8
44270,5
44272,8
44277,8
44283,8
44286,8
44287,4
44294,5
44297,3
44306,4
44317,8
44319,5
44320,5
44334,8
44337,6
44342,8
44346,7
44348,5
44349,5
44350,5
44352,4
44358,5
44359,3
44361,5
44368,5
44375,1
44381,6
44387,5
44389,7
44398,8
44400,1
44405,8
44413,8
44415,2
44428,5
44429,8
44431,5
44437,6
44439,8
44441,4
44443,5
44454,7
44457,8
44459,5
44466,3
44467,8
44469,8
44471,8
44475,2
44484,8
44494,3
44496,6
44499,8
44500,5
44504,7
44505,7
44506,1
44510,7
44513,4
44515,4
44522,5
44526,8
44531,1
44535,8
44537,2
44538,8
44559,7
44566,3
44569,8
44570,4
44580,8
44582,8
44592,8
44597,4
44599,8
44600,8
44606,2
44609,1
44611,7
44616,1
44620,5
44626,8
44627,5
44629,5
44630,5
44633,5
44635,4
44636,7
44639,8
44644,3
44653,3
44654,3
44655,6
44666,8
44667,3
44669,5
44671,5
44685,8
44687,6
44692,5
44698,2
44707,5
44717,3
44718,6
44722,7
44725,2
44727,4
44728,7
44731,6
44732,4
44736,8
44737,8
44743,8
44747,7
44749,4
44754,5
44756,8
44757,6
44761,7
44764,5
44766,8
44769,8
44771,5
44772,5
44776,6
44790,3
44794,1
44797,7
44798,8
44810,8
44811,4
44818,3
44819,6
44820,2
44827,8
44830,8
44835,6
44839,7
44840,8
44844,8
44856,7
44858,3
44869,8
44870,4
44875,4
44876,3
44877,2
44878,4
44881,4
44895,8
44909,8
44913,4
44915,8
44916,5
44917,5
44918,5
44919,8
44923,8
44933,8
44934,8
44937,6
44938,4
44939,8
44942,8
44943,2
44947,2
44950,5
44968,5
44970,4
44974,7
44982,8
44990,2
44992,6
44994,8
44995,7
44999,6
45003,8
45005,6
45006,6
45008,8
45010,8
45012,3
45013,8
45018,8
45019,1
45025,7
45026,5
45028,5
45029,3
45030,6
45032,6
45038,3
45039,1
45041,1
45045,2
45054,8
45057,5
45061,7
45064,6
45071,5
45076,7
45079,3
45083,3
45084,7
45085,1
45093,5
45095,4
45097,8
45099,7
45101,7
45102,8
45115,5
45119,3
45127,5
45128,3
45138,1
45141,8
45146,8
45151,7
45152,8
45155,6
45158,8
45169,8
45175,3
45183,8
45196,5
45198,6
45199,5
45200,7
45211,3
45213,5
45214,6
45216,8
45227,3
45234,8
45239,3
45240,5
45244,3
45246,7
45248,5
45251,3
45259,7
45263,2
45272,6
45282,3
45291,8
45294,4
45295,3
45301,3
45303,5
45305,4
45319,6
45321,6
45325,4
45333,2
45342,1
45343,6
45344,2
45345,8
45349,8
45350,6
45352,5
45355,6
45356,8
45357,8
45372,6
45373,4
45377,3
45378,5
45381,4
45383,7
45384,8
45389,8
45393,8
45395,7
45399,8
45400,8
45402,8
45408,8
45415,5
45419,8
45422,8
45423,3
45429,8
45431,7
45447,4
45448,4
45449,4
45450,5
45454,6
45456,1
45459,8
45460,5
45464,4
45465,8
45466,8
45467,7
45468,8
45472,3
45479,8
45480,8
45481,6
45496,4
45506,7
45512,8
45516,7
45521,8
45532,8
45534,6
45535,8
45540,8
45542,8
45544,3
45545,5
45550,5
45559,7
45560,3
45568,7
45573,3
